again, The_Adventures_of_Sherlock_Holmes.txt, 1906
again, The_Adventures_of_Sherlock_Holmes.txt, 1985
again, The_Adventures_of_Sherlock_Holmes.txt, 2021
again, Ulysses.txt, 2240
again, Ulysses.txt, 2268
again, Ulysses.txt, 2288
again, Ulysses.txt, 2333
again, Ulysses.txt, 2349
again, Ulysses.txt, 2467
again, Ulysses.txt, 2536
again, Ulysses.txt, 2683
again, Ulysses.txt, 2715
again, Ulysses.txt, 2754
again, Ulysses.txt, 2779
again, Ulysses.txt, 2976
again, Ulysses.txt, 2988
again, Ulysses.txt, 3015
again, Ulysses.txt, 3059
again, Ulysses.txt, 3091
again, Ulysses.txt, 3165
again, Ulysses.txt, 3227
again, Ulysses.txt, 3246
again, Ulysses.txt, 3308
again, Ulysses.txt, 3377
again, Ulysses.txt, 3421
again, Ulysses.txt, 3453
again, Ulysses.txt, 3532
again, Ulysses.txt, 3590
again, Ulysses.txt, 3719
again, Ulysses.txt, 3768
again, Ulysses.txt, 3770
again, Ulysses.txt, 3823
again, Ulysses.txt, 3854
again, Ulysses.txt, 3882
again, Ulysses.txt, 3914
again, Moby_Dick.txt, 4064
again, Moby_Dick.txt, 4175
again, Moby_Dick.txt, 4509
again, Moby_Dick.txt, 4522
again, Moby_Dick.txt, 4549
again, Moby_Dick.txt, 4761
again, Moby_Dick.txt, 4780
again, Moby_Dick.txt, 4791
